train
0.22800968451933426
0.14779776537960226
0.09156452525745738
0.07413933595473116
0.05990276350216432
0.056405465711246834
0.053180555728348816
0.051910487596284256
0.05093180455944755
0.04990191317417405
0.0485162501308051
0.05035433003848249
0.05153780667619272
0.05189697952433066
0.05413151329213923
0.05543740906498649
0.056865136393091896
0.05813572555780411
0.059639895842833954
0.05868140608072281
