train
0.2942289113998413
0.262140616774559
0.2453395575284958
0.23912318795919418
0.23612678050994873
0.23242048174142838
0.22965387254953384
0.2259073331952095
0.21943553537130356
0.21232803910970688
0.20972374826669693
0.20797772705554962
0.20650564879179
0.20533719658851624
0.2032947614789009
0.20205646008253098
0.20130646228790283
0.19902313500642776
0.19742273539304733
0.1965518295764923
0.19489607959985733
0.19324521720409393
0.19246099889278412
0.1907215416431427
0.18951190263032913
0.187831811606884
0.18689997494220734
0.18501999229192734
0.1847074329853058
0.18278120458126068
0.18222762644290924
0.18009356409311295
0.17954160273075104
0.17924072593450546
0.1772969514131546
0.17541708052158356
0.17485453188419342
0.17324472218751907
0.17196325957775116
0.17167913168668747
0.17073886841535568
0.16993773728609085
0.1698715016245842
0.16922857612371445
0.16695768386125565
0.16618689894676208
0.16668403148651123
0.16529309749603271
0.16589131951332092
0.16475334018468857
0.16613300889730453
0.1671833023428917
0.16888784617185593
0.1652701273560524
0.16497819125652313
0.1657186895608902
0.16616535186767578
0.16550622135400772
0.16770096123218536
0.16878607124090195
0.16799304634332657
0.17121902853250504
0.16912156343460083
0.17101357132196426
0.17393311858177185
0.17565800249576569
0.17417507618665695
0.1755506843328476
0.1754913106560707
0.1777975931763649
0.1794799119234085
0.18244317173957825
0.18400704115629196
0.18453776091337204
0.1879110112786293
0.1887192577123642
0.19130724668502808
0.19188912212848663
0.19443586468696594
0.19879711419343948
0.2022247537970543
0.20143191516399384
0.20725245773792267
0.20437559485435486
0.20546745508909225
0.20832735300064087
0.2105714976787567
0.21231525391340256
0.2153690829873085
0.2149370089173317
0.21782419085502625
0.21753684431314468
0.21940910071134567
0.2236735001206398
0.22954439371824265
0.23040162026882172
0.23127367347478867
0.2303168922662735
0.2338070645928383
0.23796428740024567
