train
0.2275253100828691
0.16622865877368234
0.08917124772613699
0.04788972505114295
0.027012066915631294
0.017487201331691307
0.013920300343835896
0.01206416996534575
0.011598569468002428
0.010481050534343178
0.009855242065069351
0.009840129197321155
0.009791732173074375
0.0098054454323243
0.009776129958812486
0.009710539957847108
0.009708455509760162
0.009749505795877089
0.00970841315574944
0.009681777118451217
